,COREF,start_token,end_token,prop,cat,text,character_name
7644,141,57971,57971,PROP,PER,Baby,Baby
7645,84,57981,57981,PROP,PER,Dolly,Dolly Winthrop
7646,84,57986,57986,PRON,PER,her,Dolly Winthrop
7647,84,57992,57992,PRON,PER,her,Dolly Winthrop
7648,84,58004,58004,PRON,PER,herself,Dolly Winthrop
7649,84,58007,58007,PRON,PER,she,Dolly Winthrop
7650,141,58039,58039,PROP,PER,Baby,Baby
7653,84,58072,58072,PROP,PER,Dolly,Dolly Winthrop
7658,32,58119,58119,PRON,PER,your,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7659,37,58122,58123,PROP,PER,Master Marner,Old Master Marner
7660,32,58151,58151,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7661,32,58164,58164,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7662,32,58180,58180,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7663,32,58191,58191,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7664,32,58198,58198,PRON,PER,He,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7665,32,58205,58205,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7667,32,58222,58222,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7668,32,58223,58223,PRON,PER,himself,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7669,32,58229,58229,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7670,32,58235,58235,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7671,84,58243,58243,PROP,PER,Dolly,Dolly Winthrop
7677,84,58328,58328,PRON,PER,I,Dolly Winthrop
7678,32,58330,58330,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7680,37,58343,58344,PROP,PER,Master Marner,Old Master Marner
7681,32,58353,58353,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7683,32,58363,58363,PRON,PER,You,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7684,84,58379,58379,PRON,PER,I,Dolly Winthrop
7685,32,58391,58391,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7686,84,58393,58393,PRON,PER,I,Dolly Winthrop
7687,84,58411,58411,PRON,PER,i,Dolly Winthrop
7688,84,58439,58439,PRON,PER,I,Dolly Winthrop
7689,84,58442,58442,PRON,PER,I,Dolly Winthrop
7691,32,58451,58451,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7692,32,58459,58459,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7693,32,58465,58465,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7694,32,58472,58472,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7695,32,58477,58477,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7696,32,58480,58480,PRON,PER,me,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7697,32,58486,58486,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7698,141,58496,58496,PROP,PER,Baby,Baby
7699,141,58502,58502,PRON,PER,she,Baby
7700,141,58505,58505,PRON,PER,her,Baby
7701,84,58509,58509,PROP,PER,Dolly,Dolly Winthrop
7702,32,58515,58515,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7703,141,58520,58520,PRON,PER,I,Baby
7704,141,58527,58527,PRON,PER,myself,Baby
7706,141,58544,58544,PRON,PER,me,Baby
7707,141,58546,58546,PRON,PER,I,Baby
7708,141,58553,58553,PRON,PER,myself,Baby
7710,141,58558,58558,PRON,PER,I,Baby
7711,141,58562,58562,PRON,PER,I,Baby
7712,84,58576,58576,PROP,PER,Dolly,Dolly Winthrop
7713,84,58581,58581,PRON,PER,I,Dolly Winthrop
7722,32,58633,58633,PRON,PER,You,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7723,84,58645,58645,PROP,PER,Dolly,Dolly Winthrop
7724,32,58663,58663,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7725,32,58668,58668,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7726,141,58683,58683,PROP,PER,Baby,Baby
7727,32,58685,58685,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7728,141,58689,58689,PRON,PER,her,Baby
7729,141,58695,58695,PRON,PER,her,Baby
7730,32,58698,58698,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7731,84,58710,58710,PROP,PER,Dolly,Dolly Winthrop
7733,141,58720,58720,PRON,PER,she,Baby
7734,32,58725,58725,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7735,141,58727,58727,PRON,PER,She,Baby
7736,32,58733,58733,PRON,PER,your,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7737,84,58736,58736,PRON,PER,I,Dolly Winthrop
7738,141,58746,58746,PRON,PER,her,Baby
7739,37,58748,58749,PROP,PER,Master Marner,Old Master Marner
7740,32,58751,58751,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7741,32,58760,58760,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7742,32,58764,58764,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7743,141,58768,58768,PRON,PER,her,Baby
7744,141,58773,58773,PRON,PER,her,Baby
7745,32,58776,58776,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7746,32,58779,58779,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7747,141,58781,58781,PRON,PER,her,Baby
7748,32,58783,58783,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7749,32,58792,58792,PRON,PER,himself,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7750,32,58799,58799,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7751,32,58809,58809,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7752,32,58813,58813,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7754,32,58821,58821,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7757,32,58845,58845,PRON,PER,He,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7758,84,58850,58850,PROP,PER,Dolly,Dolly Winthrop
7759,84,58857,58857,PRON,PER,her,Dolly Winthrop
7760,141,58866,58866,PROP,PER,Baby,Baby
7761,32,58877,58877,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7762,37,58884,58885,PROP,PER,Master Marner,Old Master Marner
7763,84,58889,58889,PROP,PER,Dolly,Dolly Winthrop
7764,32,58895,58895,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7765,32,58898,58898,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7766,32,58904,58904,PRON,PER,your,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7771,32,58927,58927,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7774,32,58951,58951,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7777,32,58983,58983,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7778,32,58988,58988,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7779,32,58998,58998,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7781,32,59011,59011,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7784,32,59048,59048,PRON,PER,i,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7786,32,59056,59056,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7788,32,59064,59064,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7789,32,59070,59070,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7790,32,59079,59079,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7793,32,59098,59098,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7794,32,59105,59105,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7795,32,59108,59108,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7796,32,59109,59109,PRON,PER,my,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7802,32,59164,59164,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7804,32,59184,59184,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7807,32,59204,59204,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7810,37,59212,59213,PROP,PER,Master Marner,Old Master Marner
7813,32,59228,59228,PRON,PER,my,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7815,32,59235,59235,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7818,37,59256,59256,PRON,PER,you,Old Master Marner
7820,37,59265,59265,PRON,PER,you,Old Master Marner
7824,84,59282,59282,PROP,PER,Dolly,Dolly Winthrop
7825,84,59289,59289,PRON,PER,she,Dolly Winthrop
7826,37,59298,59298,PRON,PER,you,Old Master Marner
7834,84,59323,59323,PRON,PER,my,Dolly Winthrop
7836,84,59325,59325,PROP,PER,Aaron,Dolly Winthrop
7839,84,59350,59350,PRON,PER,he,Dolly Winthrop
7841,32,59358,59358,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7842,37,59362,59363,PROP,PER,Master Marner,Old Master Marner
7843,32,59366,59366,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7845,32,59378,59378,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7846,32,59389,59389,PRON,PER,His,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7847,84,59401,59401,PROP,PER,Dolly,Dolly Winthrop
7848,32,59405,59405,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7849,84,59410,59410,PRON,PER,her,Dolly Winthrop
7850,84,59416,59416,PRON,PER,my,Dolly Winthrop
7851,84,59420,59420,PRON,PER,she,Dolly Winthrop
7854,32,59451,59451,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7855,84,59456,59456,PRON,PER,I,Dolly Winthrop
7856,36,59460,59461,PROP,PER,Mr. Macey,the argumentative Mr. Macey
7858,32,59478,59478,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7859,32,59482,59482,PRON,PER,your,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7862,84,59504,59504,PRON,PER,i,Dolly Winthrop
7863,32,59506,59506,PRON,PER,your,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7864,84,59518,59518,PRON,PER,I,Dolly Winthrop
7872,84,59559,59559,PROP,PER,Dolly,Dolly Winthrop
7873,84,59560,59560,PRON,PER,herself,Dolly Winthrop
7874,84,59572,59572,PRON,PER,she,Dolly Winthrop
7875,84,59579,59579,PRON,PER,her,Dolly Winthrop
7876,84,59591,59591,PRON,PER,her,Dolly Winthrop
7877,32,59599,59599,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7878,32,59601,59601,PRON,PER,He,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7879,84,59608,59608,PROP,PER,Dolly,Dolly Winthrop
7880,32,59619,59619,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7881,32,59621,59621,PRON,PER,He,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7884,84,59647,59647,PRON,PER,you,Dolly Winthrop
7885,32,59655,59655,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7887,84,59669,59669,PRON,PER,her,Dolly Winthrop
7890,37,59679,59680,PROP,PER,Master Marner,Old Master Marner
7891,84,59684,59684,PROP,PER,Dolly,Dolly Winthrop
7898,32,59729,59729,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7899,32,59737,59737,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7900,84,59751,59751,PRON,PER,your,Dolly Winthrop
7901,32,59756,59756,PRON,PER,my,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7903,32,59765,59765,PRON,PER,He,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7904,32,59780,59780,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7906,32,59799,59799,PRON,PER,i,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7908,84,59805,59805,PRON,PER,you,Dolly Winthrop
7909,32,59813,59813,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7910,84,59819,59819,PRON,PER,you,Dolly Winthrop
7911,32,59822,59822,PRON,PER,me,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7912,37,59830,59831,PROP,PER,Master Marner,Old Master Marner
7913,84,59835,59835,PROP,PER,Dolly,Dolly Winthrop
7914,84,59841,59841,PRON,PER,I,Dolly Winthrop
7915,36,59844,59845,PROP,PER,Mr. Macey,the argumentative Mr. Macey
7917,84,59855,59855,PRON,PER,you,Dolly Winthrop
7918,32,59880,59880,PRON,PER,My,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7921,32,59889,59889,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7922,32,59893,59893,PRON,PER,my,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7925,84,59913,59913,PROP,PER,Dolly,Dolly Winthrop
7926,84,59916,59916,PRON,PER,I,Dolly Winthrop
7927,32,59936,59936,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7928,84,59944,59944,PRON,PER,I,Dolly Winthrop
7929,84,59956,59956,PROP,PER,Dolly,Dolly Winthrop
7930,32,59961,59961,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7931,32,59970,59970,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7932,84,59972,59972,PRON,PER,I,Dolly Winthrop
7934,84,59978,59978,PRON,PER,I,Dolly Winthrop
7935,84,59986,59986,PRON,PER,My,Dolly Winthrop
7937,84,59989,59989,PRON,PER,I,Dolly Winthrop
7938,84,59995,59995,PRON,PER,I,Dolly Winthrop
7943,32,60025,60025,PRON,PER,your,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7945,32,60035,60035,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
7946,37,60048,60049,PROP,PER,Master Marner,Old Master Marner
