,COREF,start_token,end_token,prop,cat,text,character_name
8671,115,57048,57048,PRON,PER,he,Mr. Dorian Gray
8673,115,57069,57069,PRON,PER,him,Mr. Dorian Gray
8675,115,57088,57088,PRON,PER,him,Mr. Dorian Gray
8676,115,57123,57123,PRON,PER,He,Mr. Dorian Gray
8680,115,57215,57215,PRON,PER,his,Mr. Dorian Gray
8681,115,57218,57218,PRON,PER,his,Mr. Dorian Gray
8685,115,57248,57248,PRON,PER,him,Mr. Dorian Gray
8686,115,57251,57251,PRON,PER,he,Mr. Dorian Gray
8687,115,57255,57255,PRON,PER,he,Mr. Dorian Gray
8692,115,57296,57296,PRON,PER,he,Mr. Dorian Gray
8693,115,57304,57304,PRON,PER,his,Mr. Dorian Gray
8697,115,57388,57388,PRON,PER,him,Mr. Dorian Gray
8698,115,57397,57397,PRON,PER,he,Mr. Dorian Gray
8701,115,57472,57472,PRON,PER,him,Mr. Dorian Gray
8702,115,57481,57481,PRON,PER,him,Mr. Dorian Gray
8703,115,57492,57492,PRON,PER,He,Mr. Dorian Gray
8704,115,57510,57510,PRON,PER,He,Mr. Dorian Gray
8706,115,57531,57531,PRON,PER,he,Mr. Dorian Gray
8709,115,57555,57555,PRON,PER,He,Mr. Dorian Gray
8711,115,57577,57577,PRON,PER,himself,Mr. Dorian Gray
8716,115,57705,57705,PRON,PER,he,Mr. Dorian Gray
8717,115,57707,57707,PRON,PER,himself,Mr. Dorian Gray
8719,115,57735,57735,PRON,PER,he,Mr. Dorian Gray
8723,115,57820,57820,PRON,PER,him,Mr. Dorian Gray
8728,115,57845,57845,PRON,PER,his,Mr. Dorian Gray
8729,115,57848,57848,PRON,PER,He,Mr. Dorian Gray
8735,115,57894,57894,PRON,PER,He,Mr. Dorian Gray
8744,115,57980,57980,PRON,PER,He,Mr. Dorian Gray
8758,115,58159,58159,PRON,PER,him,Mr. Dorian Gray
8759,115,58162,58162,PRON,PER,he,Mr. Dorian Gray
8762,115,58195,58195,PRON,PER,he,Mr. Dorian Gray
8764,115,58204,58204,PRON,PER,his,Mr. Dorian Gray
8765,112,58214,58215,PROP,PER,Lord Henry,Lord Henry Wotton
8766,115,58242,58242,PRON,PER,his,Mr. Dorian Gray
8767,115,58249,58249,PRON,PER,he,Mr. Dorian Gray
8771,115,58286,58286,PRON,PER,him,Mr. Dorian Gray
8772,115,58301,58301,PRON,PER,him,Mr. Dorian Gray
8773,115,58303,58303,PRON,PER,He,Mr. Dorian Gray
8775,115,58320,58320,PRON,PER,he,Mr. Dorian Gray
8776,115,58396,58396,PRON,PER,He,Mr. Dorian Gray
8777,115,58421,58421,PRON,PER,He,Mr. Dorian Gray
8780,115,58454,58454,PRON,PER,He,Mr. Dorian Gray
8855,183,59115,59115,PROP,PER,James,James Vane
8859,257,59167,59168,PROP,PER,Henry II,Henry II
8864,257,59252,59252,PRON,PER,he,Henry II
8865,257,59254,59254,PRON,PER,his,Henry II
8869,257,59280,59280,PRON,PER,he,Henry II
8870,257,59286,59286,PRON,PER,he,Henry II
8871,257,59301,59301,PRON,PER,he,Henry II
8872,257,59305,59305,PRON,PER,he,Henry II
8873,257,59324,59324,PRON,PER,He,Henry II
8875,257,59360,59360,PRON,PER,he,Henry II
8876,257,59367,59367,PRON,PER,his,Henry II
8877,257,59371,59371,PRON,PER,his,Henry II
8887,257,59461,59461,PRON,PER,He,Henry II
8896,257,59616,59616,PRON,PER,He,Henry II
8908,265,59763,59764,PROP,PER,Louis XIV,Louis XIV
8909,265,59774,59774,PRON,PER,his,Louis XIV
8920,265,59855,59855,PRON,PER,he,Louis XIV
8921,265,59864,59864,PRON,PER,he,Louis XIV
8925,265,60004,60004,PRON,PER,He,Louis XIV
8926,265,60018,60018,PRON,PER,he,Louis XIV
8928,265,60041,60041,PRON,PER,his,Louis XIV
8930,265,60044,60044,PRON,PER,he,Louis XIV
8934,265,60100,60100,PRON,PER,He,Louis XIV
8940,265,60271,60271,PRON,PER,He,Louis XIV
8943,265,60379,60379,PRON,PER,his,Louis XIV
8944,265,60389,60389,PRON,PER,he,Louis XIV
8945,265,60392,60392,PRON,PER,his,Louis XIV
8947,265,60400,60400,PRON,PER,him,Louis XIV
8948,265,60408,60408,PRON,PER,he,Louis XIV
8949,265,60422,60422,PRON,PER,him,Louis XIV
8951,265,60443,60443,PRON,PER,he,Louis XIV
8952,265,60449,60449,PRON,PER,his,Louis XIV
8953,265,60452,60452,PRON,PER,he,Louis XIV
8954,265,60456,60456,PRON,PER,his,Louis XIV
8955,265,60466,60466,PRON,PER,him,Louis XIV
8956,265,60471,60471,PRON,PER,his,Louis XIV
8957,265,60494,60494,PRON,PER,he,Louis XIV
8959,265,60510,60510,PRON,PER,his,Louis XIV
8960,265,60514,60514,PRON,PER,his,Louis XIV
8961,265,60518,60518,PRON,PER,his,Louis XIV
8962,265,60531,60531,PRON,PER,he,Louis XIV
8967,265,60558,60558,PRON,PER,he,Louis XIV
8968,265,60564,60564,PRON,PER,his,Louis XIV
8969,265,60566,60566,PRON,PER,he,Louis XIV
8970,265,60579,60579,PRON,PER,himself,Louis XIV
8971,265,60620,60620,PRON,PER,his,Louis XIV
8972,265,60627,60627,PRON,PER,he,Louis XIV
8975,265,60644,60644,PRON,PER,he,Louis XIV
8977,112,60650,60651,PROP,PER,Lord Henry,Lord Henry Wotton
8981,265,60675,60675,PRON,PER,He,Louis XIV
8982,265,60689,60689,PRON,PER,his,Louis XIV
8983,265,60698,60698,PRON,PER,his,Louis XIV
8986,265,60716,60716,PRON,PER,he,Louis XIV
8987,265,60726,60726,PRON,PER,He,Louis XIV
8989,265,60760,60760,PRON,PER,himself,Louis XIV
8991,265,60770,60770,PRON,PER,He,Louis XIV
8993,265,60780,60780,PRON,PER,him,Louis XIV
8994,265,60782,60782,PRON,PER,He,Louis XIV
8995,265,60792,60792,PRON,PER,him,Louis XIV
8996,265,60804,60804,PRON,PER,he,Louis XIV
8999,265,60814,60814,PRON,PER,he,Louis XIV
9000,265,60820,60820,PRON,PER,he,Louis XIV
9001,265,60824,60824,PRON,PER,his,Louis XIV
9005,265,60836,60836,PRON,PER,his,Louis XIV
9006,265,60841,60841,PRON,PER,his,Louis XIV
9009,265,60857,60857,PRON,PER,his,Louis XIV
9010,265,60862,60862,PRON,PER,he,Louis XIV
9011,265,60866,60866,PRON,PER,his,Louis XIV
9014,265,60902,60902,PRON,PER,him,Louis XIV
9016,265,60912,60912,PRON,PER,his,Louis XIV
9018,265,60926,60926,PRON,PER,he,Louis XIV
9021,265,60937,60937,PRON,PER,him,Louis XIV
9022,265,60939,60939,PRON,PER,He,Louis XIV
9025,265,60951,60951,PRON,PER,his,Louis XIV
9026,265,60958,60958,PRON,PER,him,Louis XIV
9028,265,60974,60974,PRON,PER,he,Louis XIV
9034,265,61011,61011,PRON,PER,him,Louis XIV
9035,265,61013,61013,PRON,PER,he,Louis XIV
9036,265,61016,61016,PRON,PER,his,Louis XIV
9037,265,61026,61026,PRON,PER,he,Louis XIV
9042,265,61047,61047,PRON,PER,he,Louis XIV
9046,265,61061,61061,PRON,PER,His,Louis XIV
9047,265,61070,61070,PRON,PER,he,Louis XIV
9049,265,61089,61089,PRON,PER,him,Louis XIV
9050,265,61097,61097,PRON,PER,him,Louis XIV
9052,265,61110,61110,PRON,PER,his,Louis XIV
9053,265,61119,61119,PRON,PER,he,Louis XIV
9055,265,61135,61135,PRON,PER,his,Louis XIV
9056,265,61140,61140,PRON,PER,his,Louis XIV
9057,265,61158,61158,PRON,PER,him,Louis XIV
9059,265,61180,61180,PRON,PER,him,Louis XIV
9061,265,61198,61198,PRON,PER,him,Louis XIV
9062,265,61207,61207,PRON,PER,him,Louis XIV
9064,265,61214,61214,PRON,PER,him,Louis XIV
9065,265,61218,61218,PRON,PER,his,Louis XIV
9066,115,61241,61242,PROP,PER,Dorian Gray,Mr. Dorian Gray
9068,265,61258,61258,PRON,PER,his,Louis XIV
9069,265,61264,61264,PRON,PER,His,Louis XIV
9076,112,61389,61390,PROP,PER,Lord Henry,Lord Henry Wotton
9077,265,61412,61412,PRON,PER,his,Louis XIV
9082,115,61511,61512,PROP,PER,Dorian Gray,Mr. Dorian Gray
9083,115,61516,61516,PRON,PER,He,Mr. Dorian Gray
9085,115,61547,61547,PRON,PER,him,Mr. Dorian Gray
9089,115,61589,61589,PRON,PER,He,Mr. Dorian Gray
9091,115,61601,61601,PRON,PER,his,Mr. Dorian Gray
9093,115,61616,61616,PRON,PER,his,Mr. Dorian Gray
9095,268,61626,61627,PROP,PER,Francis Osborne,Francis Osborne
9096,268,61630,61630,PRON,PER,his,Francis Osborne
9106,113,61717,61718,PROP,PER,Basil Hallward,Basil Hallward
9132,273,61923,61924,PROP,PER,George Willoughby,George Willoughby
9133,273,61927,61927,PRON,PER,his,George Willoughby
9134,273,61936,61936,PRON,PER,he,George Willoughby
9135,273,61973,61973,PRON,PER,He,George Willoughby
9138,273,61988,61988,PRON,PER,his,George Willoughby
9146,273,62030,62030,PRON,PER,he,George Willoughby
9147,273,62034,62034,PRON,PER,his,George Willoughby
9148,273,62044,62044,PRON,PER,he,George Willoughby
9150,273,62052,62052,PRON,PER,him,George Willoughby
9151,273,62056,62056,PRON,PER,He,George Willoughby
9153,273,62072,62072,PRON,PER,his,George Willoughby
9154,273,62076,62076,PRON,PER,him,George Willoughby
9155,273,62081,62081,PRON,PER,his,George Willoughby
9159,273,62101,62101,PRON,PER,him,George Willoughby
9160,273,62110,62110,PRON,PER,his,George Willoughby
9164,273,62126,62126,PRON,PER,he,George Willoughby
9165,273,62129,62129,PRON,PER,he,George Willoughby
9167,273,62135,62135,PRON,PER,He,George Willoughby
9169,273,62140,62140,PRON,PER,his,George Willoughby
9170,273,62144,62144,PRON,PER,his,George Willoughby
9172,273,62155,62155,PRON,PER,him,George Willoughby
9176,273,62206,62206,PRON,PER,him,George Willoughby
9177,273,62208,62208,PRON,PER,he,George Willoughby
9184,115,62257,62258,PROP,PER,Dorian Gray,Mr. Dorian Gray
9185,115,62269,62269,PRON,PER,his,Mr. Dorian Gray
9186,115,62275,62275,PRON,PER,he,Mr. Dorian Gray
9187,115,62286,62286,PRON,PER,his,Mr. Dorian Gray
9188,115,62292,62292,PRON,PER,him,Mr. Dorian Gray
9189,115,62299,62299,PRON,PER,his,Mr. Dorian Gray
9190,115,62303,62303,PRON,PER,his,Mr. Dorian Gray
9191,115,62306,62306,PRON,PER,He,Mr. Dorian Gray
9192,115,62309,62309,PRON,PER,he,Mr. Dorian Gray
9195,115,62343,62343,PRON,PER,him,Mr. Dorian Gray
9197,115,62353,62353,PRON,PER,his,Mr. Dorian Gray
9199,115,62366,62366,PRON,PER,his,Mr. Dorian Gray
9200,115,62369,62369,PRON,PER,himself,Mr. Dorian Gray
9201,115,62379,62379,PRON,PER,he,Mr. Dorian Gray
9202,115,62391,62391,PRON,PER,him,Mr. Dorian Gray
9203,115,62393,62393,PRON,PER,he,Mr. Dorian Gray
9210,115,62419,62419,PRON,PER,him,Mr. Dorian Gray
9231,115,62612,62612,PROP,PER,Dorian,Mr. Dorian Gray
9284,131,62960,62960,PROP,PER,God,Good God
9318,115,63186,63187,PROP,PER,Dorian Gray,Mr. Dorian Gray
9319,115,63199,63199,PRON,PER,he,Mr. Dorian Gray
9320,115,63209,63209,PRON,PER,he,Mr. Dorian Gray
9321,115,63212,63212,PRON,PER,his,Mr. Dorian Gray
9322,115,63229,63229,PRON,PER,his,Mr. Dorian Gray
9323,115,63237,63237,PRON,PER,he,Mr. Dorian Gray
9324,115,63242,63242,PRON,PER,He,Mr. Dorian Gray
9326,112,63250,63251,PROP,PER,Lord Henry,Lord Henry Wotton
9327,115,63255,63255,PRON,PER,he,Mr. Dorian Gray
9332,115,63289,63289,PRON,PER,him,Mr. Dorian Gray
9336,115,63316,63316,PROP,PER,Dorian,Mr. Dorian Gray
9338,113,63322,63323,PROP,PER,Basil Hallward,Basil Hallward
9339,115,63333,63333,PRON,PER,he,Mr. Dorian Gray
9340,115,63340,63340,PRON,PER,him,Mr. Dorian Gray
9341,115,63342,63342,PRON,PER,He,Mr. Dorian Gray
9342,115,63356,63356,PRON,PER,his,Mr. Dorian Gray
9344,113,63361,63361,PROP,PER,Hallward,Basil Hallward
9345,115,63364,63364,PRON,PER,him,Mr. Dorian Gray
9346,115,63366,63366,PROP,PER,Dorian,Mr. Dorian Gray
9347,113,63368,63368,PRON,PER,him,Basil Hallward
9349,113,63378,63378,PRON,PER,him,Basil Hallward
9350,113,63385,63385,PRON,PER,his,Basil Hallward
9351,115,63389,63389,PRON,PER,his,Mr. Dorian Gray
9352,115,63393,63393,PROP,PER,Dorian,Mr. Dorian Gray
9353,113,63402,63402,PRON,PER,I,Basil Hallward
9354,115,63407,63407,PRON,PER,you,Mr. Dorian Gray
9355,115,63409,63409,PRON,PER,your,Mr. Dorian Gray
9357,113,63417,63417,PRON,PER,I,Basil Hallward
9358,115,63421,63421,PRON,PER,your,Mr. Dorian Gray
9362,113,63435,63435,PRON,PER,me,Basil Hallward
9363,113,63438,63438,PRON,PER,I,Basil Hallward
9366,113,63449,63449,PRON,PER,I,Basil Hallward
9367,115,63454,63454,PRON,PER,you,Mr. Dorian Gray
9368,113,63456,63456,PRON,PER,I,Basil Hallward
9369,113,63459,63459,PRON,PER,I,Basil Hallward
9370,115,63463,63463,PRON,PER,you,Mr. Dorian Gray
9371,115,63467,63467,PRON,PER,your,Mr. Dorian Gray
9372,115,63472,63472,PRON,PER,you,Mr. Dorian Gray
9373,113,63474,63474,PRON,PER,me,Basil Hallward
9374,113,63477,63477,PRON,PER,I,Basil Hallward
9375,115,63485,63485,PRON,PER,you,Mr. Dorian Gray
9376,113,63487,63487,PRON,PER,me,Basil Hallward
9377,113,63495,63495,PRON,PER,my,Basil Hallward
9379,113,63497,63497,PROP,PER,Basil,Basil Hallward
9380,113,63501,63501,PRON,PER,I,Basil Hallward
9382,113,63509,63509,PRON,PER,I,Basil Hallward
9383,113,63511,63511,PRON,PER,my,Basil Hallward
9385,113,63519,63519,PRON,PER,I,Basil Hallward
9386,113,63529,63529,PRON,PER,I,Basil Hallward
9387,115,63532,63532,PRON,PER,you,Mr. Dorian Gray
9388,113,63538,63538,PRON,PER,I,Basil Hallward
9389,115,63542,63542,PRON,PER,you,Mr. Dorian Gray
9390,113,63547,63547,PRON,PER,I,Basil Hallward
9391,115,63549,63549,PRON,PER,you,Mr. Dorian Gray
9392,113,63559,63559,PRON,PER,I,Basil Hallward
9394,113,63571,63571,PRON,PER,I,Basil Hallward
9397,113,63581,63581,PRON,PER,myself,Basil Hallward
9398,113,63584,63584,PRON,PER,I,Basil Hallward
9399,113,63590,63590,PRON,PER,I,Basil Hallward
9400,113,63593,63593,PRON,PER,my,Basil Hallward
9401,113,63602,63602,PRON,PER,myself,Basil Hallward
9402,113,63603,63603,PRON,PER,I,Basil Hallward
9404,115,63612,63612,PRON,PER,your,Mr. Dorian Gray
9405,113,63616,63616,PRON,PER,me,Basil Hallward
9406,113,63623,63623,PRON,PER,I,Basil Hallward
9407,115,63629,63629,PRON,PER,you,Mr. Dorian Gray
9408,115,63633,63633,PRON,PER,I,Mr. Dorian Gray
9409,115,63641,63641,PRON,PER,you,Mr. Dorian Gray
9410,115,63643,63643,PRON,PER,your,Mr. Dorian Gray
9412,115,63648,63649,PROP,PER,Dorian Gray,Mr. Dorian Gray
9413,115,63652,63652,PRON,PER,he,Mr. Dorian Gray
9414,115,63662,63662,PRON,PER,his,Mr. Dorian Gray
9415,113,63676,63676,PROP,PER,Hallward,Basil Hallward
9416,113,63679,63679,PRON,PER,his,Basil Hallward
9417,113,63683,63683,PRON,PER,I,Basil Hallward
9418,113,63690,63690,PRON,PER,he,Basil Hallward
9420,113,63714,63714,PRON,PER,I,Basil Hallward
9421,113,63717,63717,PRON,PER,my,Basil Hallward
9423,115,63725,63725,PRON,PER,you,Mr. Dorian Gray
9424,113,63728,63728,PRON,PER,I,Basil Hallward
9425,115,63730,63730,PRON,PER,you,Mr. Dorian Gray
9426,115,63732,63732,PRON,PER,You,Mr. Dorian Gray
9427,113,63735,63735,PRON,PER,I,Basil Hallward
9428,113,63745,63745,PRON,PER,I,Basil Hallward
9429,113,63749,63749,PRON,PER,my,Basil Hallward
9430,113,63754,63754,PRON,PER,I,Basil Hallward
9431,113,63757,63757,PRON,PER,me,Basil Hallward
9432,113,63764,63764,PRON,PER,I,Basil Hallward
9434,115,63775,63775,PROP,PER,Dorian,Mr. Dorian Gray
9435,113,63778,63778,PRON,PER,him,Basil Hallward
9438,115,63814,63814,PRON,PER,you,Mr. Dorian Gray
9439,113,63834,63834,PROP,PER,Hallward,Basil Hallward
9440,113,63836,63836,PRON,PER,his,Basil Hallward
9441,113,63840,63840,PRON,PER,he,Basil Hallward
9442,115,63845,63845,PROP,PER,Dorian,Mr. Dorian Gray
9444,115,63899,63899,PRON,PER,You,Mr. Dorian Gray
9445,115,63901,63901,PRON,PER,your,Mr. Dorian Gray
9447,115,63904,63904,PRON,PER,me,Mr. Dorian Gray
9449,115,63909,63909,PROP,PER,Dorian,Mr. Dorian Gray
9451,115,63913,63913,PRON,PER,me,Mr. Dorian Gray
9452,115,63915,63915,PRON,PER,I,Mr. Dorian Gray
9453,115,63919,63919,PRON,PER,your,Mr. Dorian Gray
9456,115,63933,63933,PRON,PER,I,Mr. Dorian Gray
9459,115,63941,63941,PRON,PER,you,Mr. Dorian Gray
9461,115,63958,63958,PROP,PER,Dorian,Mr. Dorian Gray
9462,115,63960,63960,PRON,PER,his,Mr. Dorian Gray
9463,115,63964,63964,PRON,PER,I,Mr. Dorian Gray
9470,115,63994,63994,PRON,PER,I,Mr. Dorian Gray
9472,115,64011,64011,PRON,PER,you,Mr. Dorian Gray
9474,115,64021,64021,PRON,PER,I,Mr. Dorian Gray
9476,115,64027,64027,PRON,PER,I,Mr. Dorian Gray
9479,115,64049,64049,PRON,PER,me,Mr. Dorian Gray
9481,115,64069,64069,PRON,PER,you,Mr. Dorian Gray
9482,115,64077,64077,PRON,PER,I,Mr. Dorian Gray
9483,115,64085,64085,PRON,PER,myself,Mr. Dorian Gray
9492,115,64147,64147,PRON,PER,you,Mr. Dorian Gray
9493,115,64156,64156,PRON,PER,You,Mr. Dorian Gray
9495,115,64176,64176,PROP,PER,Dorian,Mr. Dorian Gray
9496,115,64178,64178,PRON,PER,his,Mr. Dorian Gray
9497,115,64183,64183,PRON,PER,himself,Mr. Dorian Gray
9498,115,64190,64190,PRON,PER,I,Mr. Dorian Gray
9499,115,64196,64196,PRON,PER,myself,Mr. Dorian Gray
9500,115,64198,64198,PRON,PER,I,Mr. Dorian Gray
9501,115,64202,64202,PRON,PER,myself,Mr. Dorian Gray
9502,115,64207,64207,PRON,PER,I,Mr. Dorian Gray
9504,115,64220,64220,PRON,PER,yourself,Mr. Dorian Gray
9505,113,64224,64224,PROP,PER,Hallward,Basil Hallward
9506,113,64226,64226,PRON,PER,his,Basil Hallward
9507,113,64233,64233,PRON,PER,I,Basil Hallward
9508,115,64238,64238,PRON,PER,you,Mr. Dorian Gray
9509,113,64240,64240,PRON,PER,I,Basil Hallward
9510,115,64244,64244,PRON,PER,you,Mr. Dorian Gray
9511,115,64250,64250,PROP,PER,Dorian,Mr. Dorian Gray
9512,115,64263,64263,PRON,PER,he,Mr. Dorian Gray
9513,115,64274,64274,PRON,PER,you,Mr. Dorian Gray
9514,115,64276,64276,PROP,PER,Dorian,Mr. Dorian Gray
9515,115,64283,64283,PRON,PER,your,Mr. Dorian Gray
9516,115,64287,64287,PRON,PER,I,Mr. Dorian Gray
9517,115,64291,64291,PRON,PER,I,Mr. Dorian Gray
9518,115,64296,64296,PRON,PER,you,Mr. Dorian Gray
9519,115,64308,64308,PRON,PER,you,Mr. Dorian Gray
9521,113,64314,64314,PRON,PER,I,Basil Hallward
9523,113,64324,64324,PRON,PER,I,Basil Hallward
9525,113,64334,64334,PRON,PER,myself,Basil Hallward
9526,113,64338,64338,PRON,PER,me,Basil Hallward
9529,115,64354,64354,PRON,PER,you,Mr. Dorian Gray
9530,115,64356,64356,PROP,PER,Dorian,Mr. Dorian Gray
9533,115,64367,64367,PRON,PER,You,Mr. Dorian Gray
9535,115,64375,64375,PRON,PER,you,Mr. Dorian Gray
9536,115,64385,64385,PRON,PER,you,Mr. Dorian Gray
9537,115,64387,64387,PRON,PER,your,Mr. Dorian Gray
9538,115,64391,64391,PRON,PER,your,Mr. Dorian Gray
9539,115,64410,64410,PRON,PER,you,Mr. Dorian Gray
9540,115,64412,64412,PRON,PER,I,Mr. Dorian Gray
9541,115,64424,64424,PRON,PER,I,Mr. Dorian Gray
9542,115,64430,64430,PRON,PER,I,Mr. Dorian Gray
9543,115,64432,64432,PRON,PER,you,Mr. Dorian Gray
9551,115,64499,64499,PRON,PER,I,Mr. Dorian Gray
9553,115,64507,64507,PRON,PER,you,Mr. Dorian Gray
9555,115,64513,64513,PRON,PER,me,Mr. Dorian Gray
9557,115,64522,64522,PRON,PER,I,Mr. Dorian Gray
9560,115,64541,64541,PRON,PER,I,Mr. Dorian Gray
9562,115,64555,64555,PRON,PER,I,Mr. Dorian Gray
9565,115,64569,64569,PRON,PER,I,Mr. Dorian Gray
9566,115,64572,64572,PRON,PER,I,Mr. Dorian Gray
9567,115,64576,64576,PRON,PER,I,Mr. Dorian Gray
9568,115,64582,64582,PRON,PER,I,Mr. Dorian Gray
9571,115,64593,64593,PRON,PER,you,Mr. Dorian Gray
9572,115,64595,64595,PROP,PER,Dorian,Mr. Dorian Gray
9573,115,64598,64598,PRON,PER,your,Mr. Dorian Gray
9574,115,64607,64607,PRON,PER,your,Mr. Dorian Gray
9575,115,64612,64612,PRON,PER,I,Mr. Dorian Gray
9576,115,64618,64618,PRON,PER,you,Mr. Dorian Gray
9577,115,64622,64622,PRON,PER,I,Mr. Dorian Gray
9578,115,64624,64624,PRON,PER,you,Mr. Dorian Gray
9579,115,64629,64629,PRON,PER,you,Mr. Dorian Gray
9581,115,64640,64640,PRON,PER,I,Mr. Dorian Gray
9582,115,64644,64644,PRON,PER,you,Mr. Dorian Gray
9583,115,64647,64647,PRON,PER,I,Mr. Dorian Gray
9585,115,64658,64658,PRON,PER,you,Mr. Dorian Gray
9586,115,64660,64660,PRON,PER,I,Mr. Dorian Gray
9587,115,64672,64672,PROP,PER,Dorian,Mr. Dorian Gray
9591,115,64689,64689,PRON,PER,you,Mr. Dorian Gray
9594,115,64706,64706,PRON,PER,your,Mr. Dorian Gray
9596,115,64710,64710,PRON,PER,you,Mr. Dorian Gray
9598,115,64714,64714,PRON,PER,You,Mr. Dorian Gray
9601,115,64724,64724,PRON,PER,I,Mr. Dorian Gray
9603,115,64732,64732,PRON,PER,Your,Mr. Dorian Gray
9604,115,64746,64746,PRON,PER,you,Mr. Dorian Gray
9608,115,64763,64763,PRON,PER,you,Mr. Dorian Gray
9609,115,64773,64773,PRON,PER,you,Mr. Dorian Gray
9614,115,64802,64802,PRON,PER,I,Mr. Dorian Gray
9616,115,64806,64806,PRON,PER,I,Mr. Dorian Gray
9618,115,64811,64811,PRON,PER,yours,Mr. Dorian Gray
9622,115,64822,64822,PRON,PER,me,Mr. Dorian Gray
9624,115,64826,64826,PRON,PER,me,Mr. Dorian Gray
9626,115,64838,64838,PRON,PER,your,Mr. Dorian Gray
9630,115,64858,64858,PRON,PER,You,Mr. Dorian Gray
9635,115,64880,64880,PRON,PER,You,Mr. Dorian Gray
9637,215,64888,64889,PROP,PER,Adrian Singleton,Adrian Singleton
9638,215,64891,64891,PRON,PER,his,Adrian Singleton
9642,115,64906,64906,PRON,PER,I,Mr. Dorian Gray
9652,113,64953,64953,PROP,PER,Basil,Basil Hallward
9653,113,64955,64955,PRON,PER,You,Basil Hallward
9654,113,64962,64962,PRON,PER,you,Basil Hallward
9655,115,64968,64969,PROP,PER,Dorian Gray,Mr. Dorian Gray
9656,115,64972,64972,PRON,PER,his,Mr. Dorian Gray
9657,115,64983,64983,PRON,PER,his,Mr. Dorian Gray
9658,113,64987,64987,PRON,PER,You,Basil Hallward
9659,115,64989,64989,PRON,PER,me,Mr. Dorian Gray
9662,115,64996,64996,PRON,PER,I,Mr. Dorian Gray
9664,115,65003,65003,PRON,PER,I,Mr. Dorian Gray
9667,115,65016,65016,PRON,PER,mine,Mr. Dorian Gray
9671,113,65035,65035,PRON,PER,You,Basil Hallward
9672,115,65037,65037,PRON,PER,me,Mr. Dorian Gray
9675,115,65046,65046,PRON,PER,I,Mr. Dorian Gray
9684,115,65075,65075,PRON,PER,me,Mr. Dorian Gray
9685,215,65078,65079,PROP,PER,Adrian Singleton,Adrian Singleton
9686,215,65081,65081,PRON,PER,his,Adrian Singleton
9688,115,65090,65090,PRON,PER,I,Mr. Dorian Gray
9689,215,65091,65091,PRON,PER,his,Adrian Singleton
9691,115,65094,65094,PRON,PER,I,Mr. Dorian Gray
9709,115,65191,65191,PRON,PER,My,Mr. Dorian Gray
9715,115,65210,65210,PROP,PER,Dorian,Mr. Dorian Gray
9716,113,65214,65214,PROP,PER,Hallward,Basil Hallward
9718,113,65227,65227,PRON,PER,I,Basil Hallward
9719,113,65242,65242,PRON,PER,I,Basil Hallward
9739,113,65336,65336,PRON,PER,I,Basil Hallward
9745,113,65373,65373,PROP,PER,Basil,Basil Hallward
9746,113,65375,65375,PRON,PER,You,Basil Hallward
9747,113,65382,65382,PRON,PER,I,Basil Hallward
9765,113,65482,65482,PRON,PER,I,Basil Hallward
9767,113,65487,65487,PRON,PER,I,Basil Hallward
9768,113,65490,65490,PRON,PER,I,Basil Hallward
9771,113,65498,65498,PRON,PER,me,Basil Hallward
9775,115,65515,65515,PROP,PER,Dorian,Mr. Dorian Gray
9778,113,65527,65527,PRON,PER,I,Basil Hallward
9780,113,65533,65533,PRON,PER,I,Basil Hallward
9782,113,65542,65542,PRON,PER,I,Basil Hallward
9788,113,65574,65574,PRON,PER,I,Basil Hallward
9790,113,65582,65582,PRON,PER,I,Basil Hallward
9794,113,65598,65598,PRON,PER,I,Basil Hallward
9796,113,65611,65611,PRON,PER,I,Basil Hallward
9807,113,65689,65689,PRON,PER,I,Basil Hallward
9808,113,65702,65702,PRON,PER,I,Basil Hallward
9810,113,65712,65712,PRON,PER,I,Basil Hallward
9813,113,65728,65728,PRON,PER,my,Basil Hallward
9817,113,65736,65736,PRON,PER,me,Basil Hallward
9826,113,65766,65766,PRON,PER,I,Basil Hallward
9827,113,65770,65770,PRON,PER,I,Basil Hallward
9829,113,65779,65779,PRON,PER,I,Basil Hallward
9833,113,65797,65797,PRON,PER,I,Basil Hallward
9834,113,65800,65800,PRON,PER,I,Basil Hallward
9836,113,65805,65805,PRON,PER,I,Basil Hallward
9837,113,65810,65810,PRON,PER,I,Basil Hallward
9839,115,65822,65822,PRON,PER,my,Mr. Dorian Gray
9840,115,65827,65828,PROP,PER,Dorian Gray,Mr. Dorian Gray
9841,113,65847,65847,PROP,PER,Hallward,Basil Hallward
9842,113,65857,65857,PRON,PER,his,Basil Hallward
9844,131,65868,65868,PROP,PER,God,Good God
9848,113,65900,65900,PRON,PER,he,Basil Hallward
9859,113,65955,65955,PRON,PER,me,Basil Hallward
9860,113,65962,65962,PRON,PER,I,Basil Hallward
9863,113,65982,65982,PRON,PER,I,Basil Hallward
9867,113,66013,66013,PRON,PER,he,Basil Hallward
9868,113,66016,66016,PRON,PER,He,Basil Hallward
9869,113,66018,66018,PRON,PER,his,Basil Hallward
9870,113,66024,66024,PRON,PER,his,Basil Hallward
9871,113,66029,66029,PRON,PER,He,Basil Hallward
9873,113,66044,66044,PRON,PER,his,Basil Hallward
9875,113,66062,66062,PRON,PER,his,Basil Hallward
9876,113,66072,66072,PRON,PER,his,Basil Hallward
